ALTURA GPSALT LAT LONG Line MAGIGRF X Y
128.48 651.45 -16.205525 -51.231099 22730 136.127 8208310.42 475299.63
127.22 657.36 -16.204453 -51.231155 22730 132.303 8208429.02 475293.56
116.43 663.83 -16.203389 -51.23121 22730 130.306 8208546.7 475287.49
111.86 671.47 -16.202333 -51.231244 22730 139.513 8208663.46 475283.79
108.66 678.27 -16.201292 -51.231263 22730 141.781 8208778.68 475281.59
108.2 686.17 -16.200264 -51.231274 22730 135.251 8208892.37 475280.27
100.8 694.57 -16.19925 -51.231291 22730 125.583 8209004.52 475278.36
103.14 702.64 -16.19825 -51.231305 22730 122.365 8209115.14 475276.75
104.42 709.92 -16.197255 -51.231313 22730 131.29 8209225.14 475275.74
107.47 714.87 -16.196267 -51.231305 22730 126.075 8209334.53 475276.51
122.83 714.86 -16.195272 -51.231291 22730 109.363 8209444.53 475277.87
144.41 709.97 -16.194267 -51.231266 22730 92.848 8209555.76 475280.41
156.39 699.89 -16.193244 -51.231241 22730 65.151 8209668.84 475282.96
168.96 685.51 -16.192203 -51.231219 22730 44.377 8209784.07 475285.2
178.02 668.78 -16.191136 -51.231199 22730 31.49 8209902.07 475287.15
179.08 652.28 -16.190039 -51.231194 22730 25.076 8210023.44 475287.61
174.78 636.49 -16.188919 -51.231199 22730 19.681 8210147.27 475286.87
162.09 620.92 -16.187778 -51.231213 22730 8.072 8210273.55 475285.24
144.08 605.69 -16.186619 -51.231227 22730 -3.221 8210401.68 475283.62
127.28 592.33 -16.185442 -51.231252 22730 -2.274 8210531.96 475280.8
114.12 580.65 -16.18425 -51.231277 22730 -1.177 8210663.78 475277.98
118.08 573.74 -16.183044 -51.231302 22730 14.807 8210797.13 475275.15
114.79 569.03 -16.181833 -51.231324 22730 20.061 8210931.1 475272.63
110.46 570.33 -16.180625 -51.231352 22730 39.535 8211064.75 475269.51
119.33 576.28 -16.179431 -51.231388 22730 72.743 8211196.88 475265.5
133.74 584.75 -16.178253 -51.231432 22730 98.081 8211327.15 475260.6
145.54 595.09 -16.177094 -51.231477 22730 95.903 8211455.28 475255.7
144.78 608.0 -16.175958 -51.231502 22730 65.785 8211580.95 475252.89
123.65 621.64 -16.174842 -51.231507 22730 36.557 8211704.47 475252.16
117.9 635.28 -16.173747 -51.231488 22730 24.07 8211825.54 475254.1
127.41 647.6 -16.172669 -51.231455 22730 41.311 8211944.76 475257.53
124.42 657.44 -16.171606 -51.231408 22730 45.568 8212062.45 475262.44
109.79 663.73 -16.17055 -51.231355 22730 50.636 8212179.22 475267.95
120.89 664.51 -16.169494 -51.231299 22730 56.588 8212295.99 475273.76
126.01 659.94 -16.168433 -51.231246 22730 72.234 8212413.37 475279.27
148.75 647.63 -16.167356 -51.231196 22730 99.83 8212532.6 475284.48
176.63 631.43 -16.166261 -51.231155 22730 121.889 8212653.67 475288.8
184.3 612.99 -16.165139 -51.231119 22730 131.316 8212777.81 475292.52
173.39 594.57 -16.163994 -51.231096 22730 147.451 8212904.4 475294.75
160.9 577.75 -16.162822 -51.231096 22730 179.165 8213034.07 475294.61
154.5 562.41 -16.161631 -51.231105 22730 222.236 8213165.89 475293.57
146.85 552.81 -16.160425 -51.231116 22730 261.28 8213299.24 475292.23
141.09 547.33 -16.159217 -51.231124 22730 294.71 8213432.9 475291.19
138.8 544.31 -16.158006 -51.231127 22730 315.64 8213566.87 475290.74
137.25 542.18 -16.156797 -51.231127 22730 325.3 8213700.53 475290.59
136.18 540.81 -16.155589 -51.231124 22730 335.926 8213834.2 475290.74
136.55 541.4 -16.154381 -51.231124 22730 347.537 8213967.86 475290.59
139.72 544.81 -16.153183 -51.231121 22730 347.122 8214100.29 475290.74
145.84 550.43 -16.151992 -51.231121 22730 337.205 8214232.11 475290.59
153.13 554.57 -16.150808 -51.231116 22730 335.839 8214363.0 475291.03
152.31 552.35 -16.149631 -51.231108 22730 341.732 8214493.29 475291.78
149.17 545.48 -16.148445 -51.231088 22730 341.499 8214624.49 475293.71
144.5 537.81 -16.147253 -51.231069 22730 331.644 8214756.31 475295.64
139.72 529.66 -16.146056 -51.231046 22730 325.715 8214888.75 475297.87
140.36 521.45 -16.144853 -51.231021 22730 332.434 8215021.8 475300.39
142.22 512.69 -16.143645 -51.230994 22730 333.914 8215155.46 475303.21
136.28 504.8 -16.142428 -51.230977 22730 335.949 8215290.05 475304.84
129.05 498.23 -16.141203 -51.230974 22730 356.203 8215425.56 475304.99
120.92 491.34 -16.13997 -51.230988 22730 381.046 8215561.98 475303.35
113.87 486.03 -16.138736 -51.231008 22730 394.81 8215698.41 475301.12
111.04 481.75 -16.137503 -51.23103 22730 399.522 8215834.83 475298.59
112.47 479.33 -16.136275 -51.231049 22730 394.176 8215970.64 475296.36
112.1 477.16 -16.13505 -51.23108 22730 398.85 8216106.14 475292.94
112.11 473.95 -16.133828 -51.231102 22730 405.151 8216241.34 475290.41
110.46 470.15 -16.132606 -51.231119 22730 398.796 8216376.53 475288.47
106.13 466.94 -16.131386 -51.231124 22730 379.307 8216511.42 475287.73
104.03 463.5 -16.130167 -51.231116 22730 377.527 8216646.31 475288.47
102.72 459.91 -16.128953 -51.231085 22730 380.136 8216780.59 475291.58
100.15 456.58 -16.127742 -51.231035 22730 380.028 8216914.57 475296.78
101.32 454.19 -16.126539 -51.230958 22730 366.681 8217047.62 475304.95
107.26 452.21 -16.125336 -51.230866 22730 346.712 8217180.68 475314.6
101.43 446.44 -16.124139 -51.230783 22730 321.186 8217313.12 475323.36
96.95 442.85 -16.122934 -51.230735 22730 316.431 8217446.48 475328.26
96.2 442.76 -16.121728 -51.230733 22730 308.006 8217579.84 475328.41
98.58 442.84 -16.120522 -51.230763 22730 293.258 8217713.19 475324.99
97.9 441.03 -16.119322 -51.23083 22730 312.809 8217845.92 475317.72
98.82 440.78 -16.118128 -51.230922 22730 292.195 8217978.03 475307.77
101.8 442.3 -16.116936 -51.231033 22730 281.722 8218109.84 475295.74
105.56 443.66 -16.115753 -51.231152 22730 275.299 8218240.72 475282.82
107.17 444.02 -16.114575 -51.231255 22730 254.96 8218370.99 475271.68
102.87 443.81 -16.113398 -51.231341 22730 232.483 8218501.26 475262.33
99.67 444.34 -16.112225 -51.231399 22730 221.674 8218630.92 475255.94
99.49 444.66 -16.111053 -51.231433 22730 207.177 8218760.58 475252.23
95.59 443.38 -16.109886 -51.231433 22730 181.439 8218889.63 475252.09
92.75 442.5 -16.108723 -51.231405 22730 167.646 8219018.38 475254.91
92.11 441.78 -16.107567 -51.231347 22730 165.138 8219146.21 475261.01
92.02 441.21 -16.106417 -51.23126 22730 145.347 8219273.43 475270.07
94.98 443.27 -16.10527 -51.23116 22730 96.954 8219400.35 475280.63
99.64 445.7 -16.104128 -51.231069 22730 55.741 8219526.64 475290.29
107.48 447.93 -16.102992 -51.230997 22730 24.011 8219652.32 475297.87
116.61 450.33 -16.101856 -51.230941 22730 -45.597 8219778.0 475303.67
113.63 452.18 -16.100723 -51.23091 22730 -60.202 8219903.37 475306.8
107.32 449.34 -16.099592 -51.230883 22730 139.814 8220028.43 475309.63
102.9 446.16 -16.098459 -51.23088 22730 342.941 8220153.8 475309.78
102.17 445.7 -16.097328 -51.230902 22730 399.622 8220278.85 475307.27
102.9 445.99 -16.0962 -51.230941 22730 374.698 8220403.6 475302.97
105.56 446.12 -16.095073 -51.230983 22730 330.58 8220528.34 475298.37
107.71 445.54 -16.09395 -51.231035 22730 290.162 8220652.47 475292.59
107.16 444.57 -16.092828 -51.231099 22730 263.763 8220776.6 475285.62
102.23 441.6 -16.091706 -51.231172 22730 255.376 8220900.73 475277.76
101.96 439.29 -16.090578 -51.231233 22730 227.145 8221025.47 475271.08
107.23 439.38 -16.089448 -51.23128 22730 203.437 8221150.52 475265.89
109.97 441.03 -16.08832 -51.231316 22730 196.654 8221275.27 475261.89
111.19 444.99 -16.087206 -51.231327 22730 179.402 8221398.48 475260.56
116.58 450.07 -16.0861 -51.231324 22730 170.999 8221520.77 475260.72
114.66 455.99 -16.085003 -51.231302 22730 170.533 8221642.15 475262.96
116.04 460.91 -16.083914 -51.231269 22730 176.161 8221762.6 475266.39
119.54 463.51 -16.082831 -51.231222 22730 199.701 8221882.44 475271.31
113.33 469.05 -16.081756 -51.231183 22730 202.355 8222001.35 475275.33
115.82 477.4 -16.080692 -51.231174 22730 134.016 8222119.04 475276.09
123.14 475.49 -16.080398 -51.226469 22740 154.493 8222152.17 475779.31
121.31 470.51 -16.081492 -51.226427 22740 170.042 8222031.11 475783.9
116.74 463.7 -16.082589 -51.226377 22740 181.573 8221909.74 475789.38
115.82 457.2 -16.0837 -51.226338 22740 196.242 8221786.84 475793.68
116.13 453.34 -16.084814 -51.226319 22740 208.807 8221663.63 475795.89
118.42 449.68 -16.085934 -51.226316 22740 221.296 8221539.8 475796.32
118.87 445.76 -16.087059 -51.226322 22740 229.056 8221415.36 475795.87
111.55 443.77 -16.088184 -51.226336 22740 263.087 8221290.91 475794.52
108.51 441.69 -16.089306 -51.226358 22740 285.462 8221166.78 475792.28
111.1 439.01 -16.090434 -51.226377 22740 316.78 8221042.02 475790.33
114.0 437.48 -16.091567 -51.226394 22740 362.779 8220916.66 475788.69
109.72 436.81 -16.0927 -51.226402 22740 251.04 8220791.29 475787.93
103.94 434.03 -16.093834 -51.22641 22740 199.752 8220665.93 475787.18
98.45 430.68 -16.094973 -51.226427 22740 250.52 8220539.94 475785.54
95.1 430.48 -16.096109 -51.226441 22740 289.532 8220414.27 475784.19
96.62 433.75 -16.097242 -51.226458 22740 276.63 8220288.9 475782.55
99.36 437.96 -16.098367 -51.226472 22740 135.222 8220164.46 475781.2
105.46 443.27 -16.099481 -51.22648 22740 -84.057 8220041.24 475780.44
112.17 447.62 -16.100592 -51.226477 22740 -169.49 8219918.34 475780.87
113.69 450.47 -16.101695 -51.22646 22740 -83.299 8219796.36 475782.79
117.35 451.54 -16.102795 -51.226435 22740 9.258 8219674.68 475785.6
117.04 449.52 -16.103898 -51.226402 22740 70.752 8219552.7 475789.29
113.39 447.9 -16.105003 -51.226369 22740 120.131 8219430.41 475792.99
111.25 448.18 -16.106106 -51.226347 22740 156.132 8219308.43 475795.5
113.39 448.89 -16.107206 -51.226338 22740 180.316 8219186.75 475796.53
108.66 449.88 -16.108303 -51.226349 22740 186.022 8219065.38 475795.47
105.16 450.36 -16.109398 -51.226374 22740 199.166 8218944.31 475792.93
103.78 451.52 -16.110489 -51.226399 22740 220.358 8218823.56 475790.39
102.72 453.58 -16.111581 -51.226424 22740 233.118 8218702.8 475787.85
103.79 456.12 -16.112667 -51.226452 22740 242.87 8218582.65 475785.01
105.46 458.48 -16.113748 -51.22648 22740 263.024 8218463.12 475782.17
107.44 461.04 -16.114825 -51.226505 22740 274.285 8218343.9 475779.63
111.25 463.96 -16.115903 -51.226524 22740 279.626 8218224.68 475777.68
115.67 465.14 -16.116978 -51.22653 22740 281.307 8218105.76 475777.22
116.13 465.34 -16.11805 -51.22653 22740 287.966 8217987.16 475777.35
110.64 465.16 -16.119128 -51.226533 22740 306.947 8217867.94 475777.19
109.73 464.73 -16.120206 -51.226524 22740 325.02 8217748.72 475778.21
107.14 465.72 -16.121289 -51.22651 22740 340.319 8217628.89 475779.82
102.41 467.66 -16.122372 -51.22648 22740 354.106 8217509.06 475783.22
107.6 471.18 -16.123456 -51.226455 22740 371.497 8217389.23 475786.03
114.6 475.1 -16.124534 -51.22643 22740 389.842 8217270.01 475788.83
122.37 479.17 -16.125606 -51.226408 22740 422.416 8217151.41 475791.34
122.83 482.37 -16.126672 -51.226377 22740 436.087 8217033.42 475794.74
119.03 483.67 -16.127739 -51.226349 22740 418.63 8216915.43 475797.84
115.21 484.15 -16.128803 -51.22633 22740 418.772 8216797.75 475800.04
118.56 484.56 -16.12987 -51.226322 22740 430.113 8216679.76 475801.07
123.75 485.58 -16.130934 -51.226327 22740 447.527 8216562.08 475800.6
126.34 486.79 -16.132 -51.22636 22740 450.64 8216444.08 475797.17
131.37 488.21 -16.13307 -51.226416 22740 453.851 8216325.78 475791.36
131.06 489.68 -16.134139 -51.226455 22740 455.382 8216207.47 475787.33
131.67 492.15 -16.135209 -51.226477 22740 463.099 8216089.17 475785.08
132.9 493.2 -16.136281 -51.226488 22740 469.584 8215970.57 475784.03
127.71 490.26 -16.137356 -51.226494 22740 458.601 8215851.65 475783.56
116.89 486.56 -16.138436 -51.226494 22740 450.205 8215732.13 475783.69
107.9 483.24 -16.13952 -51.226494 22740 439.142 8215612.29 475783.83
104.55 481.69 -16.140608 -51.226491 22740 419.111 8215491.84 475784.26
106.38 483.08 -16.141697 -51.226466 22740 387.269 8215371.4 475787.06
109.58 485.72 -16.142783 -51.226424 22740 360.663 8215251.26 475791.65
108.2 488.91 -16.143867 -51.226377 22740 342.515 8215131.43 475796.83
113.39 491.14 -16.144947 -51.226333 22740 341.71 8215011.91 475801.71
119.48 493.83 -16.146022 -51.226308 22740 355.738 8214893.0 475804.52
123.45 498.08 -16.147095 -51.226302 22740 376.329 8214774.4 475805.24
127.1 502.73 -16.148167 -51.22631 22740 397.953 8214655.79 475804.48
127.1 508.18 -16.149233 -51.226316 22740 421.462 8214537.8 475804.02
134.11 516.51 -16.150292 -51.226313 22740 446.178 8214420.73 475804.44
138.38 526.0 -16.151339 -51.226308 22740 472.123 8214304.89 475805.16
138.07 535.24 -16.152381 -51.226308 22740 496.418 8214189.66 475805.29
128.17 542.08 -16.153417 -51.22631 22740 506.897 8214075.05 475805.12
113.69 546.28 -16.154447 -51.226321 22740 494.008 8213961.05 475804.06
102.87 549.74 -16.155478 -51.22633 22740 470.608 8213847.06 475803.29
113.69 552.1 -16.1565 -51.226344 22740 450.094 8213733.98 475801.93
123.29 556.37 -16.15752 -51.226349 22740 460.885 8213621.21 475801.46
138.68 560.84 -16.158528 -51.226355 22740 448.584 8213509.67 475800.99
146.0 563.17 -16.159536 -51.22636 22740 431.165 8213398.13 475800.52
150.88 563.98 -16.160542 -51.226363 22740 389.639 8213286.9 475800.35
147.52 566.49 -16.161547 -51.226371 22740 334.258 8213175.67 475799.58
148.74 571.95 -16.162547 -51.226371 22740 279.389 8213065.05 475799.7
148.14 579.25 -16.163536 -51.226374 22740 212.791 8212955.67 475799.52
130.15 587.7 -16.164517 -51.226374 22740 163.109 8212847.2 475799.64
121.92 597.76 -16.165481 -51.22638 22740 134.608 8212740.58 475799.17
126.19 610.45 -16.166431 -51.226383 22740 116.511 8212635.49 475798.98
121.92 621.98 -16.167372 -51.226399 22740 88.677 8212531.32 475797.32
107.59 629.28 -16.168306 -51.226416 22740 56.208 8212428.08 475795.65
105.92 631.58 -16.169244 -51.226435 22740 31.829 8212324.22 475793.69
119.18 632.48 -16.170183 -51.226458 22740 24.107 8212220.36 475791.42
148.14 631.72 -16.171128 -51.226485 22740 25.465 8212115.89 475788.57
170.62 629.04 -16.172081 -51.226519 22740 19.326 8212010.49 475785.12
182.65 621.66 -16.173047 -51.226552 22740 9.785 8211903.56 475781.68
180.67 609.73 -16.174033 -51.22658 22740 13.271 8211794.47 475778.83
167.57 594.95 -16.175053 -51.226596 22740 27.853 8211681.7 475777.17
154.23 580.38 -16.176089 -51.226591 22740 34.24 8211567.09 475777.89
135.94 567.68 -16.17715 -51.22656 22740 23.684 8211449.72 475781.29
119.18 557.03 -16.178228 -51.226527 22740 2.267 8211330.5 475784.98
110.33 550.19 -16.179319 -51.226496 22740 -32.229 8211209.75 475788.38
112.78 546.6 -16.180422 -51.226469 22740 -44.151 8211087.77 475791.49
115.67 544.38 -16.181528 -51.226444 22740 -41.703 8210965.48 475794.29
104.85 542.43 -16.182631 -51.226413 22740 -42.126 8210843.49 475797.7
107.74 543.62 -16.18373 -51.226396 22740 -37.845 8210721.82 475799.61
108.2 546.8 -16.184822 -51.226391 22740 -49.675 8210601.06 475800.34
115.06 552.98 -16.185905 -51.226391 22740 -70.04 8210481.23 475800.47
131.06 562.28 -16.186975 -51.226383 22740 -60.224 8210362.93 475801.49
135.18 571.83 -16.188028 -51.226377 22740 -38.792 8210246.48 475802.21
137.77 583.45 -16.189067 -51.226374 22740 -23.377 8210131.56 475802.64
141.28 597.97 -16.19008 -51.226363 22740 -11.289 8210019.4 475803.95
137.46 612.0 -16.19108 -51.226357 22740 21.978 8209908.79 475804.67
124.97 624.7 -16.192061 -51.226355 22740 60.975 8209800.32 475805.08
117.65 635.53 -16.19303 -51.22636 22740 90.756 8209693.08 475804.61
90.52 645.43 -16.193983 -51.226369 22740 116.699 8209587.69 475803.83
89.31 655.55 -16.194928 -51.22638 22740 136.313 8209483.22 475802.76
101.95 664.44 -16.195864 -51.226394 22740 142.997 8209379.67 475801.39
144.48 670.58 -16.196794 -51.22641 22740 139.729 8209276.73 475799.72
164.53 670.65 -16.197733 -51.22643 22740 132.344 8209172.87 475797.76
162.55 665.03 -16.198678 -51.226471 22740 125.851 8209068.39 475793.42
145.54 655.15 -16.199642 -51.226516 22740 116.681 8208961.77 475788.79
136.55 645.54 -16.200622 -51.226552 22740 102.796 8208853.29 475785.05
124.05 636.28 -16.201628 -51.226566 22740 97.29 8208742.06 475783.69
103.63 626.49 -16.202647 -51.226566 22740 110.633 8208629.29 475783.81
98.0 613.99 -16.203689 -51.226569 22740 119.869 8208514.07 475783.64
102.72 603.29 -16.204747 -51.226577 22740 129.206 8208397.0 475782.88
135.64 601.37 -16.205817 -51.226594 22740 108.216 8208278.7 475781.23
148.13 604.08 -16.206883 -51.226607 22740 102.577 8208160.7 475779.88
118.56 608.83 -16.207944 -51.226621 22740 108.88 8208043.32 475778.52
104.85 613.2 -16.208997 -51.226635 22740 122.371 8207926.87 475777.17
101.81 617.32 -16.210044 -51.226646 22740 139.353 8207811.02 475776.11
100.28 622.77 -16.211083 -51.226646 22740 146.455 8207696.11 475776.23
98.61 628.38 -16.212114 -51.226635 22740 132.157 8207582.11 475777.55
99.06 634.96 -16.213133 -51.226616 22740 112.462 8207469.34 475779.75
104.24 642.32 -16.214147 -51.226577 22740 95.7 8207357.19 475784.03
112.47 650.29 -16.215153 -51.226524 22740 73.927 8207245.97 475789.79
109.88 655.53 -16.216155 -51.226469 22740 89.757 8207135.05 475795.85
106.98 658.13 -16.217158 -51.226416 22740 117.894 8207024.13 475801.62
106.53 659.62 -16.218164 -51.226374 22740 150.82 8206912.91 475806.19
108.81 660.77 -16.219172 -51.226346 22740 185.518 8206801.37 475809.29
112.78 662.13 -16.220186 -51.226324 22740 215.821 8206689.22 475811.78
113.08 663.29 -16.221203 -51.226324 22740 245.86 8206576.76 475811.91
114.3 663.99 -16.222225 -51.22633 22740 279.87 8206463.68 475811.44
120.7 665.61 -16.223244 -51.226338 22740 312.534 8206350.91 475810.67
128.17 666.95 -16.224266 -51.226346 22740 341.495 8206237.84 475809.91
134.42 665.76 -16.225291 -51.22636 22740 381.129 8206124.45 475808.55
136.1 658.9 -16.226325 -51.22638 22740 370.598 8206010.15 475806.6
138.07 650.12 -16.227372 -51.22641 22740 300.006 8205894.3 475803.46
130.3 641.5 -16.228439 -51.226449 22740 257.454 8205776.3 475799.44
123.14 634.04 -16.229519 -51.226482 22740 208.449 8205656.77 475796.01
117.81 627.36 -16.230616 -51.22651 22740 213.743 8205535.4 475793.17
115.52 622.48 -16.231725 -51.226516 22740 178.472 8205412.8 475792.71
113.84 617.85 -16.232841 -51.226496 22740 287.302 8205289.28 475794.93
104.85 613.15 -16.233966 -51.226466 22740 327.79 8205164.83 475798.33
101.81 610.65 -16.235091 -51.226416 22740 246.059 8205040.4 475803.81
102.72 612.12 -16.236216 -51.22636 22740 72.452 8204915.96 475809.89
110.8 613.49 -16.237344 -51.226305 22740 -56.217 8204791.21 475815.96
116.43 614.62 -16.238466 -51.226252 22740 161.905 8204667.08 475821.74
115.83 615.17 -16.239586 -51.226213 22740 269.931 8204543.26 475826.03
109.18 632.27 -16.239291 -51.221955 22750 119.814 8204576.33 476281.06
115.64 636.5 -16.238166 -51.221946 22750 145.672 8204700.77 476281.81
119.91 639.79 -16.237047 -51.221932 22750 216.965 8204824.6 476283.16
125.12 641.39 -16.235933 -51.221913 22750 360.777 8204947.82 476285.11
118.26 641.61 -16.234822 -51.221874 22750 417.664 8205070.73 476289.13
110.83 640.73 -16.233711 -51.221824 22750 419.721 8205193.65 476294.34
107.9 639.0 -16.2326 -51.221771 22750 303.294 8205316.56 476299.85
104.27 636.72 -16.231489 -51.22171 22750 179.927 8205439.48 476306.24
96.32 635.27 -16.230372 -51.221649 22750 133.312 8205563.01 476312.64
94.73 638.17 -16.229264 -51.221588 22750 382.316 8205685.61 476319.04
96.44 644.06 -16.228158 -51.221549 22750 622.538 8205807.91 476323.06
95.0 651.72 -16.227066 -51.221519 22750 501.212 8205928.67 476326.2
114.78 659.15 -16.225983 -51.221505 22750 398.245 8206048.51 476327.55
106.46 665.48 -16.224908 -51.221491 22750 330.193 8206167.43 476328.91
103.94 671.19 -16.223841 -51.221485 22750 287.537 8206285.42 476329.37
98.73 676.4 -16.222783 -51.221491 22750 262.311 8206402.49 476328.65
