 ALTURA GPSALT LAT LONG Line mag_res2 mag_res1 MAGIGRF X Y
217 116.89 -435.61 -16.156159 -51.272816 22640 -119.81713812329065 -54.44678918094052 46.632 8213765.74 470833.61
218 119.48 -428.87 -16.157072 -51.272818 22640 -135.63544169906797 -70.11973714301756 32.423 8213664.65 470833.45
219 119.64 -417.65999999999997 -16.15802 -51.272828999999994 22640 -147.84919348506284 -82.1722194394084 21.874000000000002 8213559.87 470832.4
220 116.74 -405.23 -16.158992 -51.272871 22640 -146.15891037300327 -80.27762324668012 25.261 8213452.32 470828.09
221 108.81 -391.75 -16.159995000000002 -51.272938 22640 -137.56866473413885 -71.44622000157639 35.592 8213341.38 470821.11
222 111.56 -379.08000000000004 -16.16102 -51.273024 22640 -134.3956852983245 -68.00365097331968 40.537 8213227.99 470812.05
223 130.15 -368.1 -16.162075 -51.273129 22640 -124.36501648140717 -57.673866776484026 52.386 8213111.21 470800.93
224 154.53 -358.99 -16.163147 -51.273238 22640 -102.34549521576623 -35.34890000816688 76.252 8212992.59 470789.5
225 161.56 -352.28 -16.164236 -51.273352 22640 -90.70911535494369 -23.397505080457904 89.762 8212872.13 470777.49
226 176.63 -346.58000000000004 -16.165336 -51.273474 22640 -73.63412918239368 -5.994946274898936 108.727 8212750.43 470764.58
227 181.66 -341.73 -16.166445 -51.273585 22640 -30.67726615011449 37.276397254852526 153.593 8212627.81 470752.87
228 154.84 -339.97 -16.167558 -51.273677 22640 7.832168591874392 76.07634230155459 194.02900000000002 8212504.58 470743.23
229 132.59 -343.26 -16.168661 -51.273759999999996 22640 17.679997022120745 86.20212347039293 205.787 8212382.59 470734.49
230 120.7 -350.13 -16.169753 -51.273829 22640 -12.026223454543413 56.75448772322602 177.977 8212261.82 470727.22
231 124.05 -358.29999999999995 -16.170825 -51.273871 22640 -53.97814991891224 15.02232734309446 137.898 8212143.21 470722.93
232 131.37 -366.62 -16.171882999999998 -51.273896 22640 -84.67830635325791 -15.481470252485991 109.053 8212026.13 470720.41
233 136.24 -376.37 -16.172917 -51.273899 22640 -104.64505913937512 -35.28436380029336 90.906 8211911.83 470720.27
234 112.47 -386.99 -16.173932999999998 -51.273899 22640 -127.36058984484862 -57.84212543158681 69.982 8211799.37 470720.42
235 128.32 -395.45000000000005 -16.174928 -51.273879 22640 -150.331657828466 -80.68375053685115 48.771 8211689.37 470722.64
236 152.7 -401.15999999999997 -16.175914000000002 -51.273843 22640 -156.75674481221972 -87.00217632131158 44.098 8211580.29 470726.65
237 154.99 -402.73 -16.176892000000002 -51.273782000000004 22640 -177.7909335694787 -107.96293794750386 24.811 8211472.14 470733.32
238 162.55 -398.91999999999996 -16.177870000000002 -51.273702 22640 -187.45975139149553 -117.58341850381397 16.897000000000002 8211364.0 470742.08
239 183.64 -390.66999999999996 -16.178860999999998 -51.273613 22640 -173.21257015761282 -103.29637887814633 32.927 8211254.31 470751.73
240 194.75 -380.89 -16.179867 -51.273518 22640 -136.63895341907687 -66.6878116202287 71.31 8211143.09 470761.97
241 199.84 -371.16999999999996 -16.180892 -51.273429 22640 -76.5463776981332 -6.550155979392343 133.244 8211029.72 470771.62
242 188.73 -364.28 -16.181931 -51.273352 22640 -34.26677062353215 35.79085948110455 177.385 8210914.82 470780.09
243 169.62 -363.53999999999996 -16.182983 -51.273324 22640 -24.85694859512526 45.328358133504025 188.66099999999997 8210798.37 470783.22
244 151.79 -365.78999999999996 -16.184039000000002 -51.273315000000004 22640 -52.25743437940352 18.08107869556423 163.124 8210681.6 470784.26
245 118.87 -369.88 -16.185089 -51.273324 22640 -121.07645055976322 -50.56437451402705 96.152 8210565.45 470783.53
246 87.78 -374.07000000000005 -16.186132999999998 -51.273348999999996 22640 -219.99392260686676 -149.28768700730257 -0.935 8210449.92 470781.01
247 113.84 -379.03999999999996 -16.187172 -51.273374 22640 -300.29783940728566 -229.39829558999978 -79.418 8210334.99 470778.49
248 145.08 -379.69000000000005 -16.188214000000002 -51.27341 22640 -319.01309933370175 -247.90554409238987 -96.31200000000001 8210219.76 470774.78
249 157.74 -372.89 -16.189261 -51.273432 22640 -327.8636261987567 -256.5650709260206 -103.32600000000001 8210103.92 470772.56
250 160.5 -362.09000000000003 -16.190319 -51.273438 22640 -343.8213744331915 -272.3514302077357 -117.421 8209986.85 470772.12
251 172.6 -351.23 -16.1914 -51.273424 22640 -339.5860874978607 -267.9663395180826 -111.27600000000001 8209867.32 470773.77
252 180.67 -342.88 -16.192494 -51.273396000000005 22640 -294.5166816147498 -222.76271591190854 -64.267 8209746.26 470776.9
253 185.69 -334.89 -16.1936 -51.273354 22640 -241.58037916049454 -169.70820743390453 -9.366 8209623.97 470781.51
254 186.68 -326.62 -16.194714 -51.273296 22640 -201.878239208737 -129.90804656233837 32.321999999999996 8209500.77 470787.91
255 184.7 -322.39 -16.195839000000003 -51.273218 22640 -186.27059782096134 -114.22558052391628 49.943000000000005 8209376.33 470796.39
256 178.62 -320.26 -16.196964 -51.273134999999996 22640 -192.41903306009613 -120.30640406012046 45.81 8209251.9 470805.47
257 166.58 -316.58000000000004 -16.198094 -51.273057 22640 -220.0741061731274 -147.8857869974647 20.178 8209126.85 470813.95
258 160.5 -315.16999999999996 -16.199228 -51.273004 22640 -255.1031292283712 -182.8065255641428 -12.833 8209001.49 470819.75
259 157.59 -319.52 -16.200356 -51.272993 22640 -261.12489226330274 -188.66759882056206 -16.863 8208876.74 470821.11
260 157.58 -326.69000000000005 -16.201472 -51.273007 22640 -239.33508010734243 -166.6866876692101 6.888999999999999 8208753.22 470819.79
261 181.73 -333.92999999999995 -16.202575 -51.273046 22640 -213.98591513712543 -141.11644015477862 34.166 8208631.23 470815.79
262 206.85 -336.78999999999996 -16.203672 -51.273096 22640 -198.04263843347687 -124.93878887301591 52.023 8208509.85 470810.61
263 215.91 -331.39 -16.204772 -51.273154 22640 -189.51698205041228 -116.16763989599124 62.464 8208388.16 470804.54
264 212.94 -322.95000000000005 -16.205883 -51.273215 22640 -187.89179598253045 -114.29161661574372 66.023 8208265.24 470798.17
265 214.92 -313.86 -16.207008 -51.273277 22640 -193.8000130583591 -119.94694555145284 62.073 8208140.79 470791.81
266 212.94 -304.99 -16.208142000000002 -51.273338 22640 -205.65084424773858 -131.54346323937233 52.195 8208015.42 470785.44
267 204.87 -294.9 -16.209289000000002 -51.273371000000004 22640 -220.9103054459768 -146.58217967543186 38.944 8207888.51 470782.05
268 196.8 -284.15999999999997 -16.210447 -51.273385 22640 -234.78206868940487 -160.2562886354652 27.108 8207760.37 470780.73
269 191.78 -273.83000000000004 -16.211619 -51.273374 22640 -246.09602549296724 -171.4025888933928 17.864 8207630.71 470782.09
270 188.73 -264.80999999999995 -16.212803 -51.273354 22640 -253.97708362785627 -179.12502919286862 12.075999999999999 8207499.81 470784.35
271 186.75 -257.39 -16.213994 -51.273332 22640 -259.2647145626833 -184.2562304992703 8.897 8207368.0 470786.9
272 180.67 -250.99 -16.215192000000002 -51.273303999999996 22640 -271.5004178687445 -196.34170324240006 -1.218 8207235.57 470790.04
273 180.67 -245.53999999999996 -16.216397 -51.273282 22640 -284.3237704555121 -209.0065468951171 -11.908 8207102.21 470792.6
274 178.62 -240.26999999999998 -16.217608 -51.273274 22640 -289.8931258510871 -214.39866510289633 -15.34 8206968.25 470793.67
275 177.63 -235.25 -16.218822 -51.273282 22640 -293.9149069998562 -218.22127872091386 -17.226 8206833.97 470792.95
276 174.58 -229.34000000000003 -16.220042000000003 -51.273296 22640 -291.89840055185937 -215.99776622803685 -13.065999999999999 8206699.07 470791.65
277 175.64 -222.5 -16.221264 -51.273317999999996 22640 -284.3803551703684 -208.2616109747517 -3.403 8206563.87 470789.46
278 172.6 -216.55999999999995 -16.222492000000003 -51.273346000000004 22640 -277.1549476627588 -200.8100151225912 5.975 8206428.05 470786.67
279 151.64 -211.89 -16.223722 -51.273374 22640 -275.1263177784843 -198.55477122571438 10.161 8206291.93 470783.88
280 137.16 -206.10000000000002 -16.224957999999997 -51.273407 22640 -275.51036303276 -198.70424397394444 11.942 8206155.19 470780.5
281 125.58 -199.32000000000005 -16.226194 -51.273438 22640 -276.9175262275595 -199.88043404208892 12.700999999999999 8206018.45 470777.42
282 114.0 -192.38 -16.227432999999998 -51.273457 22640 -283.21002353247127 -205.95567592229636 8.584 8205881.4 470775.52
283 103.17 -185.44000000000005 -16.228678 -51.273457 22640 -294.69602365705504 -217.24863077355874 -0.7090000000000001 8205743.74 470775.71
284 92.66 -180.20000000000005 -16.229922 -51.273443 22640 -303.08637970070936 -225.46371267115515 -6.901 8205606.09 470777.38
285 89.76 -180.29999999999995 -16.231164 -51.273429 22640 -304.69092085633065 -226.8932853694574 -6.312 8205468.74 470779.04
286 91.44 -183.0 -16.232394 -51.273424 22640 -298.84459446411455 -220.8631775793912 1.705 8205332.62 470779.82
287 98.61 -187.16999999999996 -16.233614000000003 -51.273426 22640 -297.2263259946794 -219.0520748129475 5.471 8205197.73 470779.7
288 112.47 -190.11 -16.234828 -51.273429 22640 -298.97938028915036 -220.61328031476245 5.856 8205063.45 470779.59
289 125.58 -189.11 -16.236039 -51.273429 22640 -308.2305411173057 -229.6763916280137 -1.261 8204929.48 470779.76
290 121.62 -184.39999999999998 -16.237247 -51.273421 22640 -316.0091188895461 -237.27815788051015 -6.907 8204795.82 470780.83
291 116.13 -178.25 -16.238460999999997 -51.27341 22640 -322.23068835719533 -243.32563549383167 -10.985 8204661.54 470782.2
292 110.64 -174.30999999999995 -16.239678 -51.273404 22640 -331.71879956716094 -252.63203042263538 -18.327 8204526.96 470782.97
293 118.5 -183.80999999999995 -16.239 -51.268493 22650 -291.904272705886 -219.2205315368048 22.238000000000003 8204602.62 471307.7
294 121.83 -177.66999999999996 -16.2377 -51.26851 22650 -288.7226981891989 -216.2193721707908 23.122 8204746.43 471305.73
295 118.33 -172.76999999999998 -16.236394 -51.268521 22650 -280.1167670421625 -207.80178629000233 29.423000000000002 8204890.84 471304.35
296 114.79 -173.37 -16.235091 -51.268513 22650 -270.63736457265725 -198.53525911580294 36.61 8205034.95 471305.05
297 117.77 -180.09000000000003 -16.2338 -51.268499 22650 -265.3586269857547 -193.4748645329078 39.618 8205177.84 471306.35
298 129.97 -192.61 -16.23253 -51.268477000000004 22650 -266.29454172117255 -194.63629576422926 36.454 8205318.26 471308.54
299 147.21 -210.07000000000005 -16.231291 -51.268452 22650 -272.371243032596 -200.93733127982654 28.204 8205455.31 471311.03
300 159.9 -226.90999999999997 -16.230079999999997 -51.268421000000004 22650 -281.2232304912913 -210.01648150947466 17.23 8205589.28 471314.12
301 181.46 -241.51 -16.228889000000002 -51.268388 22650 -288.31041627031516 -217.33139300673514 8.056000000000001 8205721.11 471317.51
302 198.39 -255.03999999999996 -16.227714000000002 -51.268349 22650 -289.845262676265 -219.09841895739993 4.466 8205851.09 471321.49
303 208.9 -267.14 -16.226557999999997 -51.268315 22650 -286.27918736447594 -215.75451376913009 6.0089999999999995 8205978.92 471324.89
304 223.98 -278.54999999999995 -16.225416 -51.268302 22650 -280.99088613162485 -210.66124186668537 9.291 8206105.21 471326.21
305 236.28 -288.77 -16.224289000000002 -51.268296 22650 -276.56179347506435 -206.41431528566937 11.735 8206229.96 471326.64
306 246.72 -298.02 -16.223172 -51.268296 22650 -274.3460904578464 -204.3719543255129 11.982999999999999 8206353.48 471326.48
307 254.39 -306.20000000000005 -16.222064000000003 -51.268302 22650 -273.24364368375177 -203.4343596566059 11.13 8206476.09 471325.72
308 262.13 -313.54999999999995 -16.220967 -51.268315 22650 -271.33066512728226 -201.67391559782791 11.104000000000001 8206597.46 471324.08
309 262.53 -320.55999999999995 -16.219875 -51.268338 22650 -269.3772065041849 -199.86131362027473 11.125 8206718.21 471321.54
310 256.44 -327.80999999999995 -16.218794 -51.268365 22650 -268.91017478511407 -199.52643450757793 9.677 8206837.73 471318.42
311 255.65 -335.37 -16.217719 -51.268402 22650 -268.70650374532266 -199.44325241094697 7.972 8206956.64 471314.4
312 258.69 -343.72 -16.216655 -51.268432000000004 22650 -266.59665684221164 -197.4593479707655 8.195 8207074.32 471310.98
313 262.06 -351.55999999999995 -16.215597 -51.268465 22650 -261.16444376408236 -192.1487324304464 11.749 8207191.39 471307.27
314 265.3 -358.92999999999995 -16.21455 -51.268493 22650 -251.6600175579499 -182.77123730258083 19.397000000000002 8207307.23 471304.15
315 264.91 -366.76 -16.213510999999997 -51.268499 22650 -238.74923371421173 -170.01450006333255 30.475 8207422.14 471303.4
316 264.71 -374.53 -16.212483 -51.268485 22650 -226.71850793680045 -158.161179705692 40.7 8207535.84 471304.74
317 262.92 -381.35 -16.211461 -51.268457 22650 -217.41017108746752 -149.04712550048333 48.218 8207648.92 471307.56
318 255.65 -386.95000000000005 -16.210447 -51.268418 22650 -209.06592011372197 -140.91012932708622 54.791000000000004 8207761.08 471311.57
319 244.74 -391.65 -16.209436 -51.268377 22650 -200.75072395794308 -132.80534749405794 61.341 8207872.93 471315.88
320 241.7 -395.28999999999996 -16.208428 -51.268332 22650 -194.20954535543194 -126.477622757389 66.123 8207984.47 471320.48
321 241.1 -398.40999999999997 -16.207419 -51.26829 22650 -193.54412682298778 -126.02219287964355 65.028 8208096.02 471324.79
322 239.72 -402.44000000000005 -16.206417000000002 -51.268243 22650 -203.37978066176336 -136.07403443861352 53.443999999999996 8208206.95 471329.69
323 229.86 -408.69000000000005 -16.205422 -51.268184999999995 22650 -225.1495203761412 -158.0729340294078 29.945 8208316.96 471335.78
324 222.19 -415.99 -16.204439 -51.268113 22650 -252.35940078405807 -185.5281059923689 1.031 8208425.74 471343.36
325 211.75 -423.54999999999995 -16.203467 -51.268032 22650 -277.25002675040326 -210.67297062253814 -25.541 8208533.3 471351.83
326 199.84 -430.42999999999995 -16.2025 -51.267952 22650 -291.5805264716331 -225.25682929361716 -41.543 8208640.24 471360.3
327 184.7 -436.07000000000005 -16.201539 -51.267882 22650 -292.2763061963024 -226.19082490484627 -43.905 8208746.57 471367.58
328 173.79 -440.61 -16.200578 -51.267827000000004 22650 -277.6587300019158 -211.79369346975406 -30.959 8208852.89 471373.38
329 176.63 -443.77 -16.199614 -51.267790999999995 22650 -248.79046587587513 -183.12135826288565 -3.775 8208959.52 471377.1
330 191.71 -448.15 -16.198653 -51.267771 22650 -225.96150551358966 -160.46653064506611 17.368 8209065.84 471379.04
331 201.63 -453.78999999999996 -16.197703 -51.267763 22650 -210.3638581637511 -145.0269790734926 31.295 8209170.92 471379.79
332 217.56 -460.16999999999996 -16.196753 -51.267768 22650 -188.4385363866263 -123.24201032524 51.544 8209276.01 471379.06
333 243.15 -465.48 -16.195808 -51.267788 22650 -157.61757319120812 -92.5427635063915 80.693 8209380.48 471376.85
334 277.6 -468.84000000000003 -16.194867000000002 -51.267815999999996 22650 -133.88419305173502 -68.91986174832601 102.756 8209484.64 471373.74
335 292.28 -470.41999999999996 -16.193922 -51.267854 22650 -132.96347880212033 -68.09590817817119 101.99700000000001 8209589.11 471369.45
336 296.98 -469.9 -16.192972 -51.26791 22650 -153.6853796733571 -88.89395895687316 79.579 8209694.19 471363.37
337 285.01 -467.84000000000003 -16.192019000000002 -51.267979 22650 -191.11098774808093 -126.37838566878662 40.446999999999996 8209799.57 471355.81
338 262.66 -465.20000000000005 -16.191053 -51.268052000000004 22650 -233.8619527491611 -169.18675502366693 -4.0360000000000005 8209906.49 471347.95
339 229.86 -462.80999999999995 -16.190082999999998 -51.268121 22650 -265.8900988133078 -201.27634467799174 -37.8 8210013.72 471340.39
340 194.75 -460.77 -16.189103 -51.268182 22650 -285.6321324327138 -221.09223109651487 -59.294 8210122.17 471333.72
341 155.94 -457.65999999999997 -16.188117000000002 -51.268240999999996 22650 -303.0662137189382 -238.60453848484593 -78.48899999999999 8210231.25 471327.34
342 131.95 -451.16999999999996 -16.187117 -51.268299 22650 -306.25592912613536 -241.8746509012154 -83.464 8210341.86 471320.96
343 116.25 -442.64 -16.186103 -51.268371 22650 -288.34572621645884 -224.02913899013618 -67.369 8210454.0 471313.09
344 110.0 -433.98 -16.185067 -51.268446000000004 22650 -247.2052288549038 -182.95322372581575 -28.084 8210568.6 471304.92
345 146.67 -429.26 -16.184022 -51.268516 22650 -187.08431599611762 -122.90539710507424 30.169 8210684.12 471297.35
346 123.69 -427.75 -16.182967 -51.268574 22650 -169.9420528602161 -105.85213719410444 45.428000000000004 8210800.88 471290.96
347 129.3 -427.9 -16.181911 -51.268609999999995 22650 -114.9606587190201 -50.98830135434082 98.535 8210917.64 471286.95
348 148.04 -430.35 -16.180857999999997 -51.268627 22650 -94.45591524477945 -30.62551204234296 117.178 8211034.09 471285.01
349 127.28 -434.28 -16.179810999999997 -51.268627 22650 -125.4575566497022 -61.78971838150103 84.331 8211149.93 471284.86
350 115.79 -439.46000000000004 -16.178772 -51.268613 22650 -145.4014018707216 -81.91270007237058 62.562 8211264.85 471286.2
351 103.15 -444.01 -16.177742000000002 -51.268577 22650 -152.04773019999757 -88.76529458665752 54.114 8211378.85 471289.91
352 98.73 -446.30999999999995 -16.176714 -51.268529 22650 -115.20927064996144 -52.14695309183173 89.16 8211492.55 471294.81
353 126.07 -448.98 -16.175689000000002 -51.268463 22650 -69.8844990315643 -7.066815368767578 132.705 8211605.94 471301.79
354 138.75 -449.13 -16.174660999999997 -51.268388 22650 -60.9750698279 1.5869819030313863 139.833 8211719.64 471309.65
355 144.96 -444.07000000000005 -16.173628 -51.268296 22650 -65.89243724769159 -3.608373459633981 133.131 8211833.96 471319.3
356 157.49 -436.53999999999996 -16.172581 -51.268190999999995 22650 -74.24699122633352 -12.260963205857493 122.973 8211949.81 471330.44
